id,text,complaint,demands,praise,questions
591002472032,वर्षाला महिलांना एक लाख रुपये तर पृथ्वीराज तुमची कमाई किती असेल महिन्याला इथून पुढे बेरोजगारांना दहा हजार रुपये द्या मग तुमचे सरकार आणू😂😂,0.0,1.0,0.0,0.0
560784622455,दादा टेम्भुर्णी ते लातूर रस्त्याचे काम झाले पाहिजे तो रस्ता या भागासाठी खूप गरजेचा आहे,0.0,1.0,0.0,0.0
941476397985,"My daughter has been unemployed for over a year, there are no jobs unless you want to work for minimum wage. Except you can't afford to work for minimum wage with student loans, and $2000 a month apartment rent. Laid off tech workers can't afford to live off of making burritos at Chipotle. Also job requirements are too strict, they want the moon, they are unwilling to train qualified job seekers.",1.0,0.0,0.0,0.0
416984109441,खरं म्हणायचं झालं तरी बातमी पत्रकार लोकांनी दाबून ठेवली होती ही बातमी उचलून धरली ती घरी सोशल मीडिया आहे नंतर काही दिवसांनी या बातमीची खूप हवा झाली त्याच्यामुळे पत्रकारांना थोडी इकडे लालच आले आणि मग ती या बातमीकडे गरम या दिशेने बघायला लागले आणि म्हणून कर्म चुकणार नाही,1.0,0.0,0.0,0.0
532379262718,तू एकदा आत्महत्या कर म्हणजे महाराष्ट्र एकदाच मुक्त होऊन जाईल फडणीसांच्या राजीनामापेक्षा तू आत्महत्या करण्याची महाराष्ट्राला फार मोठी गरज आहे फडवणीसांच्या राजीनाम्यापेक्षा तुझ्यापासून महाराष्ट्राला मुक्ती पाहिजे,0.0,1.0,0.0,0.0
1076721532865,अजीत पवार ला भावपूर्ण श्रद्धांजली. ७० हजार कोटी महाराष्ट्राचे लुटले तेव्हा कायदा कुठे होता. संविधानात लिहलय का विस्थापित मराठ्यांना न्याय देवू नका. कळेल संविधान सर्वांना न्याय देण्यासाठी बनवलय का विशिष्ठ समाजासाठी बनवलय. जर न्याय लिहीला असेल तर मिळेल. विश्वास ठेवूया संविधानावर. जय शिवराय जय शंभुराजे. जय बुधभूषण. जय भीम.,0.0,0.0,0.0,1.0
93144426030,भाऊ ऋतुराज पाटील काय माहीत नाही पण तुमच्या कोल्हापुरात बंटी पाटील म्हणतात तेच होतं यावेळी काय होतं काय माहिती,0.0,0.0,0.0,1.0
738440913547,प्रतिकूल परिस्थितीत त्यांचे धैर्य आपल्याला जे योग्य आहे त्यासाठी उभे राहण्याची प्रेरणा देत असते,0.0,0.0,1.0,0.0
810181813089,"जातिवादाला देऊ नका थरा माणूस म्हणून जगू हाच नवा नारा.......... जेव्हा माणूस जग सोडून जातो तेव्हा हिशोब त्याच्या कर्माचा होतो धर्माचा नाही. धर्म कोणताही असो फक्त या जगात चांगला माणूस म्हणून जगा, माणूसकी हाच खरा धर्म, मेल्यावर खांदा देण्यापेक्षा जिवंतपणी मदतीचा हात द्या! भारतीय राज्यघटनेचे शिल्पकार, बोधिसत्व, भारतरत्न डॉ. बाबासाहेब आंबेडकर १३३ व्या जयंतीदिनी विनम्र अभिवादन..!🙏🏻",0.0,0.0,1.0,0.0
83703796381,कोणाचा जन्म कोणाला काय देऊन गेला ते माहीत नाही पण माझ्या श्री छत्रपती शिवरायांचा जन्म आम्हाला स्वराज्य देऊन गेला !!! शिवजयंतीच्या हार्दिक शुभेच्छा !!!🙏🚩,0.0,0.0,1.0,0.0
742989307021,साहेब तुम्ही बरोबर बोललात विदेशी गाय वाल्यांना ३०- ४० ठिक आहे.पण 🌾🐂🐂🌿🙏आपल्या भारतीय नस्ल च्या गौ वंशाच्या दूधाला १०० रू पेक्षा जास्त भाव मिळावा शेतकरी फायद्यात राहिल.देशी गाय दूध जरी कमी देत असेल पण भाव चांगला मिळतो आणि चारा वैरण सुध्दा कमी लागते.जर्सी आणि विदेशी गाईच्या तूलनेत.,0.0,1.0,0.0,0.0
561727271494,तरक्की होती है देश की तब जब उस देश के लोग तरक्की करते है।आप कौन सा तर्क दे रहे भाई ?एक समानांतर सोच रखी जाती है जिससे पब्लिक भी आराम से रोज़ी रोटी कमा सके और देश भी आगे बढ़े।आप सिर्फ मिडिल क्लास और गरीब लोगों के पैसे से देश विकसित करने की सोच रखते है तो ये सोच से देश कबि आगे नाइ जा सकता।बाकी सबकी अपनी अपनी सोच है कोई किसी की सोच को बदल नाइ सकता।।,1.0,0.0,0.0,0.0
1015292341497,दारू पिऊन जे गाडी चालवतात त्याच्यानंतर रस्त्यावर जाणाऱ्या जीव जातात त्यांना कधी न्याय मिळणार ड्रंक अँड रन मध्ये मेलेल्या लोकांना न्याय कधी मिळणार,0.0,0.0,0.0,1.0
633107799027,माणसाची परिस्थिती माणसाला फक्त तुमचा प्रचार आम्ही नरेंद्र मोदी प्रधानमंत्री होण्यासाठी करत आहोत,0.0,0.0,1.0,0.0
102211975803,"स्व.सौ.अलकाताई यादव स्मरणार्थ जय भवानी प्रतिष्ठाण यांच्या माध्यमातून सर्व धर्मीय मोफत विवाह सोहळा *शुभ कार्य, वेळ, ठिकाण तुमचे बाकी सर्व तयारी आमची....* अधिक माहितीसाठी संपर्क विक्रम मोरे 9860656086 दत्ता यादव 9850552323 जितेंद्र यादव 9960686861 शांताराम लोंढे 9922878794",0.0,1.0,0.0,0.0
900379456428,"I stopped using soaps in the shower most days of the week. I haven't shampoo'd in like 4 weeks either. You literally don't need any of this stuff. I use a water-soluble wax to do my hair. Water is fine for the most part. I stopped using deodorant last year as well. The anti perspiration shit is really bad for you, and it ruins my clothes over time. The only thing I use for scent now is aftershave",1.0,0.0,0.0,0.0
270430051943,"Yeah, I lost confidence in CR awhile back after shopping for some big appliances and then a couple of years ago looking for a new mattress Their ratings were inconsistent year to year and some of the stuff they said didn't make sense. I looked at products that I had experience with and they rated low, yet I had zero problems. They are all of the place and I stopped paying.",1.0,0.0,0.0,0.0
269624333896,पूर्ण अल्बम ची गाणी खरंच अप्रतिम आहेत.ऐकून अंगावर शहारे येतात. प्रवीण तरडे साहेबांनी काय चित्रपट बनविला आहे . खूप छान अभिमान वाटतो प्रवीण साहेब सलाम तुम्हाला असेच छान मराठी चित्रपट काढा आणि मराठी चित्रपट सृष्टीला पुन्हा अभिमानाने उभे करा. जय हिंद जय महाराष्ट्र 🚩🚩🚩🚩🙏🙏🙏🙏,0.0,0.0,1.0,0.0
936889421517,शिवसेनेत पक्ष प्रवेश केलेल्या विविध गटातील सर्व नेत्यांचे कार्यकर्त्यांचे मनःपूर्वक अभिनंदन...💐💐🚩,0.0,0.0,1.0,0.0
781936105583,"Not an expert and still a teenager ( iam 14 and a girl) but one of my sister recommend me MILCU for deodorant, it is safe for every girls in every age just avoid putting it on your eyes or nose, it is safe for foot and underarm but if you have very sensitive skin i don’t recommend this, 😊 and for body wash try using Dove but be mindful for your body type and choose the good type for you 💖😊",0.0,0.0,1.0,0.0
490645445743,"ही कल्पना मराठा समाजच नाही करणार तर राज्यातील सर्व जाती ( SC,ST,OBC,NT इत्यादी ) तसेच सर्व धर्मातील लोकांनी हे केल पाहिजे 😶",0.0,1.0,0.0,0.0
579497157823,फडणवीस ची चाटू गिरी करताय मग कोल्हापूर साठी कायतर मोठा प्रोजेक्ट आणून दाखवा ..चाळीस वर्षापासून ची मागणी असलेली थेट पाईप लाईन चौदा वर्षानी का होईना पूर्ण झाली...तुमचे चुलत्या कडे पस्तीस वर्षे गोकुळची सत्ता होती महानगर पालिका होती विधान परिषदेत आमदार होते मग कोल्हापूर साठी काय केलं .तुमच्या वैयक्तिक खाजगी कार्यक्रमात राजकीय विरोधकांवर कशाला बोलताय..,1.0,0.0,0.0,0.0
859578489405,"Never buy Jeep , I had bought and in 1 year it was break down while driving and once it caught fire while I was on highway . It was a life threatening my family was in Jeep compass , we managed to come out . Now I have filled a case against Jeep but no response since last 4 month and Jeep is laying at service station and I am paying EMI . Very bad service and customer care I can say NEVER BUY 🙏🏻",1.0,0.0,0.0,0.0
121215059799,❤❤❤❤शूभमगल सावधान लगणाच्या हार्दीक शुभेच्छांचा❤❤🎉🎉 न भाडण करता आनदानी सवसार करा. मी. श्रवती रवींद्र वजनम तूजी मालीका बघते सातवेया मुलिची सातवी मूलगी तू आशी जवळी रहा. ही पण मालिका बघितले आहे तुजी आणि सिदारथ ची जोडी तू आशी जवळी रहा मालीकेत पण छन होती आणि रीयल लाईफ मधेय पण छन आहे❤❤❤❤ ❤❤😊😊😊😊😊😊😊😊,0.0,0.0,1.0,0.0
530232860652,"it is you, friend, that seems confused. Here's the search results of the classification of refined petroleum: ""Classification of Refined Petroleum Products 1 - Motor gasoline. ... 2 - Diesel fuel oil. ... 3 - Light fuel oil. ... 4 - Aviation fuel. ... 5 - Heavy fuel oil. ... 6 - Asphalt. ... 7 - Liquefied petroleum gases. ... 8 - All other (refined petroleum) products.""",1.0,0.0,0.0,0.0
581061425872,"आता मुंबईत काय चालू आहे,आम्ही मांसाहार करतो म्हणून आम्हाला घर नाकारली जातात हे असे घडणे जगातील कोणत्याही शहरात शक्य आहे का?",0.0,0.0,0.0,1.0
1084941059580,ताई मी स्वतः दुसऱ्या ताईच्या मतदारसंघात राहतो आमच्या मतदारसंघाची काय वाट लावून ठेवली ना ती मला माहिती आहे त्यामुळे मी तुला तसं बोललो,1.0,0.0,0.0,0.0
252995541253,आत्ता तरी खर बोला दुर्देवाने काय बोलताय.....दिनांक 2 तारखेच्या पेपरला बातमी आली होती की १० तारखेला १० कोटी (डागडुजी) निधी मंजूर झालेला त्याची पडताळणी करण्यासाठी शासनाचे लोक येणार होतीत मग आत्ता दाखवणार काय????? म्हणून ८ तारखेला आग लावून जमीनदोस्त केलं....याचा बदला प्रत्येक कोल्हापूर कर घेणार.....आणि आम्ही हे पण पाहतोय की अजून किती दिवस हा प्रकार तुम्ही दाबनार आहात,1.0,0.0,0.0,0.0
120427624674,निशब्द 😢😢😢 हिंदूंन ची गाय आणि माय...दोन्ही सुरक्षित नाही.....हे दिसते सगळेना...तरी साले आपले गांडू हिंदू सर्व धर्म समभाव वाले बडी बडी बाता मरतात....तुम्हाला काम नाही का बघा तेव्हा हिंदू मुस्लिम करता...सगळी मुसलमान सारखे नाही....आम्हाला सांगतात साले... मादर****😡. एक दोन लांडे असतील बरे पण त्या मुळे अख्खे ना गांडू हिंदू चांगले म्हणा ...आम्हाला च प्रेशर देतात.... आधी ह्यांना कापायला हवं😡😡👊👊,1.0,0.0,0.0,0.0
556019624005,युवकांची चेतना तुम्ही कार्याची प्रेरणा तुम्ही संस्कारांचा स्त्रोत तुम्ही विचारांचा आधार तुम्ही ध्यास आमुचा श्वास तुम्ही अन् जगण्याचा विश्वास तुम्ही...‌. *महाराष्ट्र राज्या चे नेते आदरणीय सतेज उर्फ बंटी पाटील साहेब आपणांस वाढदिवसाच्या लाख लाख शुभेच्छा* !! 💐💐,0.0,0.0,1.0,0.0
805590360235,आमचे राज साहेब कोणाचा बापाला भेत नाही आणि ते कोणाचा बंधनात पण नाही आणि तेंचा सारखा कोणाला नाही जमणार आणि एक गोष्ट अशी आहे तुम्हाला जर शिवाजी महाराज पूना बघायचे असतील तर ना एकदा महाराष्ट्र टेंचा हातात देऊन बागा स्वराज काय अस्त ते तुम्हाला कळेल जय महाराष्ट्र जय मनसे एकदा बागा मग तुम्हाला कळेल की योगी बर मोदी बर का आमचे राज साहेब ठाकरे चांगले,0.0,0.0,1.0,0.0
89308456392,"पाटील, तुम्ही २९ तारखेला शेवटची भूमिका मांडणार होते, नंतर तुम्ही दसरा मेळाव्याची आशा दाखवली तिथंदेखील तुम्ही लोकांची दिशाभूलच केली, तुम्ही मराठ्यांच्या एकजुटीचा फायदा घेत आहात, जनता माफ करणार नाही तुम्हाला, तुम्ही आजपर्यंत एकदाही स्पष्ट भूमिका मांडली नाही आणि जेंव्हा मांडली तेंव्हा तुम्ही माघारच घेतली, पाटील, लोकं शहाणी झाली आता🙋🏻",1.0,0.0,0.0,0.0
196890303847,Mujy apki her remedi bht pasand ha Lqn pata nahi muj pr koi b theak nahi araha Shyad multani mitti mery skin pr theak nahi arahi plz kuch bata dain Many 1 weak sy apki remedies start ki ha weak ma 3 din lagaya ha lqn mery skin pr choty choty daany nikal aye jo pehly kabhi nahi aye ty Reshes sy tora tora kharesh b kr rhi ha plz kuch solution bata dai plzzzzzzzz😢bht preshn hun ma,1.0,0.0,0.0,0.0
65473695149,"Awesome tutorial !! It took me 3 days to actually finish, but totally worth it. There were several functions I had no idea were even possible. There's a few shortcut things you did that I have no idea how you did them, but I'm going to find out! Now if you could find a way to link to a bank account, that would make it beyond perfect! Thank you Sir for taking the time to build this tutorial.",0.0,0.0,1.0,0.0
684024940899,"After struggling more than a month, Samsung cheated with screen replacement cost INR 17K. Highly disappointed with their apathy towards a loyal customer unlike me who has most of product and appliances at home with Samsung brand. Unfortunately, it is no longer a brand .... the way they cooked up for stealing this amount. Its a scam for penalising customers for a manufacturing defect at their end.",1.0,0.0,0.0,0.0
543615120573,"His questions were valid . Congress does want to get his answers on record . Chew is very clever in evading questions and can answer some questions in a way to try to embarrass Congress . A tactic of the CCP . Chew is Singaporean , which was irrelevant to answer since anyone that seemingly has ties to China could be asked that. But he knew the headlines would read ""racist"" .... not so bright .",1.0,0.0,0.0,0.0
1085679558603,Amen!! Love one another even if we dont agree with the same views. Hear each other out. I was was felt with so much anger last night and I said things about the other candidate and the people who are for Biden! I'm a Trump supporter. That is not me. I just want to stop being so mad and anger. I repented in church today. I should never be so easy to anger. Let God take care of the rest.,0.0,0.0,1.0,0.0
463447093006,Hi Dani! I have sensitive skin and prefer to use paraben free products on my body. I love the Kirkland body wash from Costco. I love trying new body wash but always have this in my shower to use in the morning. I think you will love it! It is that creamy ribbon like consistency and orange/mandarin scented to wake you up in the morning. $10 for 2 huge bottles that last a very long time.,0.0,0.0,1.0,0.0
509412281938,अबे शेमन्या जाती बामानाने बनविल्या तर संविधान तयार करताना नष्ठ का नाही केल्या या उलट आरक्षणाच्या मुद्द्यावर जास्तच फूट पडली समाजात,1.0,0.0,0.0,0.0
87312476377,"Yes! I just rediscovered my nice camping poncho that my mum gave me when I was a boy (teenager) scout. It still fits fine, and is so drafty that I've had none of the problems biking with it like with 'breathable' rain coats . A poncho over a hoodie, rain pants over my legs, and I am all good for our summer rain storms in Montreal. I will see how this setup can hold up come fall and winter.",0.0,0.0,1.0,0.0
64180849390,तुमच्या हातात सत्ता देऊन आम्हाला आमच्या Maharashtra पाकिस्तान ला नाही विकायचा आहे किंवा त्यांच्यात आणि आमच्यात लगेच भांडण लाऊन मागे सरयच आहे,1.0,0.0,0.0,0.0
167088852421,जरांगे पाटील तुम्ही खरोखर राजकारणामध्ये या मंत्री व्हा द्या मग तुम्हाला कसं आरक्षण देता येईल उगाच की सभा घेऊन मोर्चे काढून लोकांना घुंगरा करू नका आहे तुमच्या पाठीमागं लाखोने संख्यामध्ये मराठा समाज,0.0,1.0,0.0,0.0
430567661790,"The problem is that u didn't read the law. CAA is about giving citizenships to people who came before 2014 as the the duration of getting citizenship is around 10 years. So, those people who came after 2014 will get citizenship with due procedure and on with the consent of government . That's was the whole issue with that law majority of people didn't understand that including u",1.0,0.0,0.0,0.0
574727006933,राजकीय स्वार्थासाठी हिंदू धर्माला कलंकित करण्याचा निर्णय म्हणजे उद्धव ठाकरे यांच्यावर ठेवलेल्या विश्वासाचा विश्वासघात आहे,1.0,0.0,0.0,0.0
900074987310,"कभी मनमोहन कांग्रेस सरकार का अतीत भी देख लेते मूर्खो 5 लाख पर ही 10% था tax😂😂😂😂 । मजहबी और चमचों को बड़ी तकलीफ है , 30/100 नंबर पा कर नौकरी चाहिए , primary school का मास्टर भी , लेकिन देना देश के विकास के लिए कुछ नही ।। इन मुफ्तखोर लोगो को यही परेशानी है सब फ्री का चाहिए या फिर काम मेहनत में ज्यादा ।। घर मिल ही रहा , अनाज मिल ही रहा , छ हजार कृषि के नाम पर मिलेगा ही और कितना मुफ्त खावोगे?",1.0,0.0,0.0,0.0
315308790944,महाराष्ट्राचे महामाई मुख्यमंत्री माननीय एकनाथराव शिंदे यांनी चांगलेच मार्गदर्शन आपल्याला दिलेलं दिसत आहे,0.0,0.0,1.0,0.0
1086845938546,मनापासून compliment देत जा ना रे प्रसाद...... तु बोलणार एक...चेहऱ्यावर भाव वेगळे दाखवणार..मग मंजिरी confuse तर होणारच ना.....तू ना एक काम कर तिला प्रत्येक फंक्शन ला नवीन ड्रेस आणि ज्वेलरी घेत जा...म्हणजे तिला प्रश्न पडणार नाही ना माझ्याकडे घालायला एकही ड्रेस छान नाही ते.......तुम्ही नवरे ना भारी चिंगुस...बायकोला काही घ्यायला नको काय नको आणि तोंड भरून फुकट कौतुक करायला पण काय जाते तुमचे काय माहित😂,1.0,0.0,0.0,0.0
67221889602,दादा स्वतःचा कचरा करून घ्यायचा असेल तर भाजपामध्ये जा किंवा पाठिंबा द्या वाघासारखे राहचे असेल तर राष्ट्रवादितच रहा,0.0,1.0,0.0,0.0
393557632937,I was having the chronic headaches and when I got my physical my cholesterol was high. I am upping my fiber and changing my diet. I workout daily so I should be able to get it under control. The headaches were there on a daily basis and I figured since my cholesterol was high it had to be because of it since everything else was fine during my physical. You confirmed it for me. Thanks so much.,0.0,0.0,1.0,0.0
413388870845,"खरा डायलॉग असा आहे, जितकी परिस्थिती बिकट तितकाच मराठा तिखट! म्हणजेच जे मराठे मुघलांविरुद्ध आणि आदिलशाही, निजामशाही विरुद्ध लढत असत ते अतिशय चिवटपणे प्रतिकार करत असत. देशाधर्मासाठी लढणारे हेच मराठे परिस्थितीमुळे आरक्षण मागतात तेव्हा हिंदुत्ववादी लोक मराठ्यांना विरोध करतात. त्यामुळे हा तरडे जे शेंडी जानव्याचे हिंदुत्व सांगतो ते स्वाभिमानी मराठ्यांना कदापिही मान्य होणार नाही",1.0,0.0,0.0,0.0
987536502527,I agree but for older group of millennials. They were trying to do everything different and that didn’t work. Those that are almost gen Z sees it and they are trying not to fall into gentle parenting trap. But I would not generalise like that. In every gen group there are bad parents…. Not only millennials ;) let’s wait 10-15 more years to see gen Z kids and others. It will always be different.,0.0,0.0,0.0,1.0
1031318554941,"""Bomb dropped, it's a king's fest""🔥 The action extravaganza has bolstered the screen. This seems like that the director Atlee has really done work with SRK. The all those who appeared in minor presence, have left with excitement about the film, from Vijay S to Deepika, etc, all are bangers. SRK's multifaceted looks and magnificent star presence has manifested a colossal event on big screen.",0.0,0.0,1.0,0.0
278649539260,पण माझे मत आहे बीजेपी म्हणजे हिंदुत्व नवे किंवा हिंदू नवे कारण मराठा दाखल्यावर हिंदू मराठा असे नोंद असते त्यामुळे बीजेपी म्हणजे हिंदुत्व नाही अणि बीजेपी ला मतदान पण देणार नाही याचा अर्थ कॉंग्रेस ला देणार असे नाही vote फक्त नोटा ला,1.0,0.0,0.0,0.0
900296962075,फक्त हे बोलण्यात साहेब आज सगळीकडे सामान्य माणुस हा घडोघडी माघार घेऊन आमदार नगरसेवक जि प सदस्य यांनाच न्याय मिळतो.,1.0,0.0,0.0,0.0
552977497079,"अरे chutiya भोकाच्या, प्रोफाइल pic आणि चेहऱ्यावरून झोपडपट्टीचा वाटतो तू, तू अक्कल शिकवणार व्हय मतदान कस करायचं ते, अरे येडझव्या, हरलो तरी तुझ्या सारख्या बावळटाना काहीही कारण सुचतात, EVM hack तुझ्या बापाने कधी केलं का? कस करतात तुझ्या झोपडपट्टीत ल्या लोकांना सांग, त्यांना खर वाटेल. थोड तरी बुद्धी वापरून बोलायला शिक मूर्ख माणसा",1.0,0.0,0.0,0.0
446802136534,"why you deleted your reply to my comment. My comment was this; ""and when you interfere in foreign countries elections and internal affairs, at that time, it was no problem, like Modi made a campaign for Trump, at that time, you didn't say such things to Modi, and now when the world is interfering in your internal affairs, you started crying."" do you have any answer or you are busy with IT cell lol",0.0,0.0,0.0,1.0
97340353096,तुऊ काय मातंग समाजा ला भीकारी समजतोय काय मायघाल्या कोन त्या गांवात मेल्याले जनावरं वडुन टाकतेतर. आनी कोन त्या गावात सीळ आन खातेत सागबरजरा मदरचोद माझ्या जाती ला तुऊ कमीसमजतोच काय आनी सागकोनत्यागात प्रता आहे ती मलासाग मी जातो तीत मलातर माहीत आहे कोणत्याच गावात नाही प्रथा सांग कोन त्या गावात आहे प्रता,1.0,0.0,0.0,0.0
400662034627,मग तुला का आनंद नाही झाला आपल्या मराठी भाषेले अभिजात दर्जा मिळत असेल तर,0.0,0.0,0.0,1.0
595836427219,"To be honest, many of these ebikers were in the wrong. Most mountain bike trails do not allow ebikes. I notice that many of the ebikers provided a lot of excuses as to why they should be allowed to ride, but it's kind of a black and white issue. Ebikes are either permitted to use the trails or they aren't. I'm not saying that they should or shouldn't be allowed, but the fact is they often are not.",1.0,0.0,0.0,0.0
411643887105,पुण्यात तरी तुम्ही वसंत मोरेंचा प्रचार करायचा..नाहीतर करायचंय नाही..त्या माणसाने तुमच्यासाठी खूप वर्षे घालवली आणि आज तुम्ही त्यांच्या विरोधात प्रचार करत आहात.. त्यांनी तुम्हाला पुण्यात जिवंत ठेवलं आणि तुम्ही त्यांना कटप्पा सारखं आज मारलं..मी धांगेकर प्रेमी आहे पण आज तुम्ही धांगेकार पेक्षा आज मोरेंच्या पाठी राहायला हव होत..,1.0,0.0,0.0,0.0
1002637827749,"Excellent video. I was curious about a powder that I used called ICONIC, which is a grass-fed whey casein blend I think, and they replied saying they were third-party tested but wouldn't share any reports with me. Is it true, though, that a lot of the contamination can come from flavors, something like cacao? I've read that cacao can have high levels of a toxic metal, can't recall which.",0.0,0.0,0.0,1.0
193855233346,माने ऊस दराचे अदोलन करणार होते आता बोलायला तयार नाही तसेच ते जनसामान्यांच्या कामाचे नाहीत आता निवडुन येणार नाही हे निश्चित आहे,1.0,0.0,0.0,0.0
58402515299,बाहेर पडतील का नाही असं जर विचारलं तर मला असं वाटतं कारण मी हे प्रतिक्रिया देण योग्य नसून वरिष्ठ नेते मंडळी देतील आणि तसंच अजून त्यांचा कॉल आलेला नाही आलास तर मी विचारून योग्य वेळेला सांगेल😂,0.0,0.0,0.0,1.0
4182633947,पण माझी इच्छा पूर्ण करणाऱ्या माणसांबद्दल मी कृतज्ञता व्यक्त करण्यासाठी हा व्हिडिओ होता❤️🙏🏻 सगळ्यांचं प्रेम मिळालं त्यात मी धन्य झालो भाई🔥,0.0,0.0,1.0,0.0
1053211574839,आतून साटंलोटं असणार.‌ तु तिकडे जाऊन योजनेचा लाभ बारामती व इतर मतदार संघात विकास कामे करुन घे. तात्पुरत्या काळासाठी मी व सुप्रिया तुझ्या वर टिका करु व तु आमच्या वर कर आणि योग्य वेळी झालं गेलं विसरून परत एकदा एकत्र येऊ आणि जो पक्ष सर्वाधिक जागा मिळवेल त्यांच्या बरोबर सत्तेत सहभागी होऊ. शरद पवार यांनी असे अनेक वेळा केलं आहे😂😂,0.0,1.0,0.0,0.0
487816832510,अब यह मुसलमान अजमेर शरीफ दरगाह की जो चाहने वाले हैं वह मुसलमान अब आंदोलन करेंगे क्या मतलब इलेक्शन में जहां पर विधानसभा में महाराष्ट्र में हो किधर भी हो तो मुसलमान को मुसलमान के खिलाफ खड़ा करते हैं और आज यह चीज सामने आ रही है अजमेर शरीफ वहां पर शिवलिंग है अब इसका विरोध कौन करेगा मुसलमान करेगा क्या मुसलमान के और बहुत सारे लोग विरोध करेंगे,0.0,0.0,0.0,1.0
724284149645,जगातला सर्वात मोठा अजुबा म्हणजे भारताच संविधान जे 6500 हजार जातींना त्या त्या भाषांना समजून त्यांच्या साठी त्यांचं संविधान लिहिलं हे जगातलं सर्वात मोठा अजूबा आहे ..आणि ताज महाल येवढं डोळ्यात खुपत तर सांग तुझ्या हिंदुत्व करणाऱ्या राजकारणी लोकांना मुस्लिमांच मतदान आणि समर्थन घेऊ नका...जय भीम जय शिवराय,0.0,0.0,1.0,0.0
989215175618,"Man some of y’all either have parents who don’t care about you or you’re just super entitled “My parents let me play all of these games and they didn’t care at all” maybe because they just don’t pay attention to you, not a flex champ 💀 “Man when I was a kid, kids games were so boring, so my parents let me play adult games” congrats sport, I bet your mommy still prepares your cereal 💀",1.0,0.0,0.0,0.0
1097457605471,अरे रताळ्या भारतातील सगळ्या राज्यांपेक्षा जास्त कर जमा करून देणारा राज्य महाराष्ट्र आहे आणि त्याच महाराष्ट्राला हजार दोन हजार कोटींचा निधी देऊन बोळवण के लिए केंद्रानं आंध्र प्रदेश आणि बिहारला महाराष्ट्रआंध्र प्रदेश आणि बिहारला महाराष्ट्रआंध्र प्रदेश आणि बिहारला महाराष्ट्रपेक्षा किती पटीने जास्त निधी दिला आहे त्याचा अभ्यास करर अभ्यासू मने काही पण नरेटीव तयार करताय म्हणे,1.0,0.0,0.0,0.0
1067581919955,"From Islam ,came al Queda, Taliban, ISIS now ISIL, Hamas ,Hez Bollah, Touthis. mind you Touthis in there own country , Africa, in their attacks ,the men they attacked were told they must murder their wives and children if they want to live. Houthis went went after everything on cargo ships , and tankers. Just thought they could grab what they want using Israeli war as a reason to do so . A cover.",1.0,0.0,0.0,0.0
227962452116,"हो..... आम्ही जो टॅक्स भरतो त्यात चांगले रस्ते, शाळा-कॉलेजस, आई-बहिणीची चोख सुरक्षा, प्रत्येक गावात आई बहीण डोक्यावर हंडा घेऊन पाण्यासाठी पायपीट करणार नाही त्यासाठी प्रत्येक घरात नळ, प्रत्येक गावात ऍम्ब्युलन्स, एम्स सारखे कमीत कमी 10 हॉस्पिटल महाराष्ट्र बांधून एकदम फ्री करणे, क्रीडा- कला युनिव्हर्सिटी स्थापन करा, भरपूर कामे आहेत",0.0,1.0,0.0,0.0
544062654055,"India should have maximum MPs like this person who have a vast knowledge of different problems faced by a common man. What a Vision. !!!! There are few Indian politicians who can express their views in English, so fluently. These views are referred by the International Journalists to judge the scenarios in India. This helps in building a good image of Indian politicians, internationally.",0.0,0.0,1.0,0.0
920413328897,"Your story is inspiring , Expert Josefina Gallardo impact goes beyond numbers; it's about personal growth. I've learned discipline, resilience, and the importance of continuous learning. Every trade is a lesson, and I've gained a wealth of knowledge along the way. Let's stay committed to evolving as investors and supporting one another. Here's to meaningful growth and lasting success!..",0.0,0.0,1.0,0.0
190673938677,विशाल दादा सर्वसामान्य लोकांसाठी जिद्दीने काम करणारे नेतृत्व आहे आणि युवा पीडीच्या प्रश्नांची जाण असणारा नेता आहे...✌🏻 परंतु काही वर्चस्ववादी लोकांच्या वैयक्तिक स्वार्थ आणि कपटी राजकारणामुळे त्यांना वारंवार डावलण्यात आले...त्यांना संधी मिळाली तर नक्कीच अभिमान वाटेल अशी काम सांगली जिल्ह्यामध्ये होतील...💯हा आम्हाला विश्वास आहे आणि आम्ही सदैव दादांसोबतचं आहोत आणि कायम राहू...💯❤️,0.0,0.0,1.0,0.0
114498838675,सभा हे योगींची म्हणून फाटले आहे आबांची आबा तुम्हाला तुमच्या मतदारसंघात आमदारकीला निवडून येता आलं नाही आणि खासदारकी लढवत आहात तुम्ही येत नाही येणार तर फक्त आणि फक्त मोदी भक्त खासदार धैर्यशील माने दादा,1.0,0.0,0.0,0.0
950612322894,"आज पर्यंत खूप जण पाहिलेत, पण तुमच्या सारखा कोणीच नाही. सलाम तुमच्या कार्याला",0.0,0.0,1.0,0.0
31237385329,"By the same logic ICE cars shouldn't have happened because there weren't any gas stations when the first cars were mass produced. Oddly enough, someone saw a business opportunity and started building gas stations — and it wasn't the government. Similarly with EV charging stations — the Tesla network is far better than the government-sponsored Electrify America network, which is universally hated.",1.0,0.0,0.0,0.0
540316531051,आंदोलन करायचं नाही शांततेने त्याला हे मला कोण सांगितलं असं कोणत्या कायद्यामध्ये आहे की शांततेने आंदोलन करू शकत नाही त्याला अगोदर ते बघ मला नंतर आम्हाला सांगा मला,0.0,0.0,0.0,1.0
